3	4	2	5	carbSynthe_0672
3	4	4	9	carbSynthe_0672
3	4	5	3	carbSynthe_0672
3	4	7	7	carbSynthe_0672
3	4	8	1	carbSynthe_0672
3	4	10	5	carbSynthe_0672
6	1	2	6	carbSynthe_0673
6	1	4	10	carbSynthe_0673
6	1	5	4	carbSynthe_0673
6	1	7	8	carbSynthe_0673
6	1	8	2	carbSynthe_0673
6	1	10	6	carbSynthe_0673
7	1	2	6	carbSynthe_0674
7	1	4	10	carbSynthe_0674
7	1	5	4	carbSynthe_0674
7	1	7	8	carbSynthe_0674
7	1	8	2	carbSynthe_0674
7	1	10	6	carbSynthe_0674
7	2	2	6	carbSynthe_0675
7	2	4	10	carbSynthe_0675
7	2	5	4	carbSynthe_0675
7	2	7	8	carbSynthe_0675
7	2	8	2	carbSynthe_0675
7	2	10	6	carbSynthe_0675
8	1	2	6	carbSynthe_0676
8	1	4	10	carbSynthe_0676
8	1	5	4	carbSynthe_0676
8	1	7	8	carbSynthe_0676
8	1	8	2	carbSynthe_0676
8	1	10	6	carbSynthe_0676
8	2	2	6	carbSynthe_0677
8	2	4	10	carbSynthe_0677
8	2	5	4	carbSynthe_0677
8	2	7	8	carbSynthe_0677
8	2	8	2	carbSynthe_0677
8	2	10	6	carbSynthe_0677
5	1	2	6	carbSynthe_0678
5	1	4	10	carbSynthe_0678
5	1	5	4	carbSynthe_0678
5	1	7	8	carbSynthe_0678
5	1	8	2	carbSynthe_0678
5	1	10	6	carbSynthe_0678
8	3	2	6	carbSynthe_0680
8	3	4	10	carbSynthe_0680
8	3	5	4	carbSynthe_0680
8	3	7	8	carbSynthe_0680
8	3	8	2	carbSynthe_0680
8	3	10	6	carbSynthe_0680
8	2	2	3	carbSynthe_0682
8	2	4	7	carbSynthe_0682
8	2	5	1	carbSynthe_0682
8	2	7	5	carbSynthe_0682
8	2	9	9	carbSynthe_0682
8	2	10	3	carbSynthe_0682
8	1	1	1	carbSynthe_0683
8	1	3	5	carbSynthe_0683
8	1	5	9	carbSynthe_0683
8	1	6	3	carbSynthe_0683
8	1	8	7	carbSynthe_0683
8	1	9	1	carbSynthe_0683
8	3	2	3	carbSynthe_0684
8	3	4	7	carbSynthe_0684
8	3	5	1	carbSynthe_0684
8	3	7	5	carbSynthe_0684
8	3	9	9	carbSynthe_0684
8	3	10	3	carbSynthe_0684
7	2	1	1	carbSynthe_0685
7	2	3	5	carbSynthe_0685
7	2	5	9	carbSynthe_0685
7	2	6	3	carbSynthe_0685
7	2	8	7	carbSynthe_0685
7	2	9	1	carbSynthe_0685
4	3	2	7	carbSynthe_0686
4	3	3	1	carbSynthe_0686
4	3	5	5	carbSynthe_0686
4	3	7	9	carbSynthe_0686
4	3	8	3	carbSynthe_0686
4	3	10	7	carbSynthe_0686
7	4	2	3	carbSynthe_0687
7	4	4	7	carbSynthe_0687
7	4	5	1	carbSynthe_0687
7	4	7	5	carbSynthe_0687
7	4	9	9	carbSynthe_0687
7	4	10	3	carbSynthe_0687
6	3	2	3	carbSynthe_0688
6	3	4	7	carbSynthe_0688
6	3	5	1	carbSynthe_0688
6	3	7	5	carbSynthe_0688
6	3	9	9	carbSynthe_0688
6	3	10	3	carbSynthe_0688
4	3	2	6	carbSynthe_0689
4	3	4	10	carbSynthe_0689
4	3	5	4	carbSynthe_0689
4	3	7	8	carbSynthe_0689
4	3	8	2	carbSynthe_0689
4	3	10	6	carbSynthe_0689
4	4	2	6	carbSynthe_0690
4	4	4	10	carbSynthe_0690
4	4	5	4	carbSynthe_0690
4	4	7	8	carbSynthe_0690
4	4	8	2	carbSynthe_0690
4	4	10	6	carbSynthe_0690
2	4	2	6	carbSynthe_0691
2	4	4	10	carbSynthe_0691
2	4	5	4	carbSynthe_0691
2	4	7	8	carbSynthe_0691
2	4	8	2	carbSynthe_0691
2	4	10	6	carbSynthe_0691
5	4	2	6	carbSynthe_0692
5	4	4	10	carbSynthe_0692
5	4	5	4	carbSynthe_0692
5	4	7	8	carbSynthe_0692
5	4	8	2	carbSynthe_0692
5	4	10	6	carbSynthe_0692
8	4	2	10	carbSynthe_0693
8	4	3	4	carbSynthe_0693
8	4	5	8	carbSynthe_0693
8	4	6	2	carbSynthe_0693
8	4	8	6	carbSynthe_0693
8	4	10	10	carbSynthe_0693
1	3	2	6	carbSynthe_0694
1	3	4	10	carbSynthe_0694
1	3	5	4	carbSynthe_0694
1	3	7	8	carbSynthe_0694
1	3	8	2	carbSynthe_0694
1	3	10	6	carbSynthe_0694
7	4	2	10	carbSynthe_0695
7	4	3	4	carbSynthe_0695
7	4	5	8	carbSynthe_0695
7	4	6	2	carbSynthe_0695
7	4	8	6	carbSynthe_0695
7	4	10	10	carbSynthe_0695
3	2	2	7	carbSynthe_0696
3	2	3	1	carbSynthe_0696
3	2	5	5	carbSynthe_0696
3	2	7	9	carbSynthe_0696
3	2	8	3	carbSynthe_0696
3	2	10	7	carbSynthe_0696
2	2	2	7	carbSynthe_0697
2	2	3	1	carbSynthe_0697
2	2	5	5	carbSynthe_0697
2	2	7	9	carbSynthe_0697
2	2	8	3	carbSynthe_0697
2	2	10	7	carbSynthe_0697
3	3	2	7	carbSynthe_0698
3	3	3	1	carbSynthe_0698
3	3	5	5	carbSynthe_0698
3	3	7	9	carbSynthe_0698
3	3	8	3	carbSynthe_0698
3	3	10	7	carbSynthe_0698
3	4	2	7	carbSynthe_0699
3	4	3	1	carbSynthe_0699
3	4	5	5	carbSynthe_0699
3	4	7	9	carbSynthe_0699
3	4	8	3	carbSynthe_0699
3	4	10	7	carbSynthe_0699
1	3	2	7	carbSynthe_0700
1	3	3	1	carbSynthe_0700
1	3	5	5	carbSynthe_0700
1	3	7	9	carbSynthe_0700
1	3	8	3	carbSynthe_0700
1	3	10	7	carbSynthe_0700
1	4	2	7	carbSynthe_0701
1	4	3	1	carbSynthe_0701
1	4	5	5	carbSynthe_0701
1	4	7	9	carbSynthe_0701
1	4	8	3	carbSynthe_0701
1	4	10	7	carbSynthe_0701
7	1	2	3	carbSynthe_0702
7	1	4	7	carbSynthe_0702
7	1	5	1	carbSynthe_0702
7	1	7	5	carbSynthe_0702
7	1	9	9	carbSynthe_0702
7	1	10	3	carbSynthe_0702
8	3	1	1	carbSynthe_0703
8	3	3	5	carbSynthe_0703
8	3	5	9	carbSynthe_0703
8	3	6	3	carbSynthe_0703
8	3	8	7	carbSynthe_0703
8	3	9	1	carbSynthe_0703
8	4	1	1	carbSynthe_0704
8	4	3	5	carbSynthe_0704
8	4	5	9	carbSynthe_0704
8	4	6	3	carbSynthe_0704
8	4	8	7	carbSynthe_0704
8	4	9	1	carbSynthe_0704
7	3	1	1	carbSynthe_0705
7	3	3	5	carbSynthe_0705
7	3	5	9	carbSynthe_0705
7	3	6	3	carbSynthe_0705
7	3	8	7	carbSynthe_0705
7	3	9	1	carbSynthe_0705
3	2	2	8	carbSynthe_0706
3	2	3	2	carbSynthe_0706
3	2	5	6	carbSynthe_0706
3	2	7	10	carbSynthe_0706
3	2	8	4	carbSynthe_0706
3	2	10	8	carbSynthe_0706
3	1	2	8	carbSynthe_0707
3	1	3	2	carbSynthe_0707
3	1	5	6	carbSynthe_0707
3	1	7	10	carbSynthe_0707
3	1	8	4	carbSynthe_0707
3	1	10	8	carbSynthe_0707
4	3	2	10	carbSynthe_0708
4	3	3	4	carbSynthe_0708
4	3	5	8	carbSynthe_0708
4	3	6	2	carbSynthe_0708
4	3	8	6	carbSynthe_0708
4	3	10	10	carbSynthe_0708
1	3	2	8	carbSynthe_0709
1	3	3	2	carbSynthe_0709
1	3	5	6	carbSynthe_0709
1	3	7	10	carbSynthe_0709
1	3	8	4	carbSynthe_0709
1	3	10	8	carbSynthe_0709
4	1	1	1	carbSynthe_0710
4	1	3	5	carbSynthe_0710
4	1	5	9	carbSynthe_0710
4	1	6	3	carbSynthe_0710
4	1	8	7	carbSynthe_0710
4	1	9	1	carbSynthe_0710
2	4	2	10	carbSynthe_0711
2	4	3	4	carbSynthe_0711
2	4	5	8	carbSynthe_0711
2	4	6	2	carbSynthe_0711
2	4	8	6	carbSynthe_0711
2	4	10	10	carbSynthe_0711
1	3	2	10	carbSynthe_0712
1	3	3	4	carbSynthe_0712
1	3	5	8	carbSynthe_0712
1	3	6	2	carbSynthe_0712
1	3	8	6	carbSynthe_0712
1	3	10	10	carbSynthe_0712
1	4	2	10	carbSynthe_0713
1	4	3	4	carbSynthe_0713
1	4	5	8	carbSynthe_0713
1	4	6	2	carbSynthe_0713
1	4	8	6	carbSynthe_0713
1	4	10	10	carbSynthe_0713
6	2	1	1	carbSynthe_0714
6	2	3	5	carbSynthe_0714
6	2	5	9	carbSynthe_0714
6	2	6	3	carbSynthe_0714
6	2	8	7	carbSynthe_0714
6	2	9	1	carbSynthe_0714
6	1	1	1	carbSynthe_0715
6	1	3	5	carbSynthe_0715
6	1	5	9	carbSynthe_0715
6	1	6	3	carbSynthe_0715
6	1	8	7	carbSynthe_0715
6	1	9	1	carbSynthe_0715
5	2	1	1	carbSynthe_0716
5	2	3	5	carbSynthe_0716
5	2	5	9	carbSynthe_0716
5	2	6	3	carbSynthe_0716
5	2	8	7	carbSynthe_0716
5	2	9	1	carbSynthe_0716
5	1	1	1	carbSynthe_0717
5	1	3	5	carbSynthe_0717
5	1	5	9	carbSynthe_0717
5	1	6	3	carbSynthe_0717
5	1	8	7	carbSynthe_0717
5	1	9	1	carbSynthe_0717
4	1	2	3	carbSynthe_0718
4	1	4	7	carbSynthe_0718
4	1	5	1	carbSynthe_0718
4	1	7	5	carbSynthe_0718
4	1	9	9	carbSynthe_0718
4	1	10	3	carbSynthe_0718
4	3	2	4	carbSynthe_0719
4	3	4	8	carbSynthe_0719
4	3	5	2	carbSynthe_0719
4	3	7	6	carbSynthe_0719
4	3	9	10	carbSynthe_0719
4	3	10	4	carbSynthe_0719
7	3	1	2	carbSynthe_0720
7	3	3	6	carbSynthe_0720
7	3	5	10	carbSynthe_0720
7	3	6	4	carbSynthe_0720
7	3	8	8	carbSynthe_0720
7	3	9	2	carbSynthe_0720
8	3	1	2	carbSynthe_0721
8	3	3	6	carbSynthe_0721
8	3	5	10	carbSynthe_0721
8	3	6	4	carbSynthe_0721
8	3	8	8	carbSynthe_0721
8	3	9	2	carbSynthe_0721
8	4	1	2	carbSynthe_0722
8	4	3	6	carbSynthe_0722
8	4	5	10	carbSynthe_0722
8	4	6	4	carbSynthe_0722
8	4	8	8	carbSynthe_0722
8	4	9	2	carbSynthe_0722
7	1	1	3	carbSynthe_0724
7	1	3	7	carbSynthe_0724
7	1	4	1	carbSynthe_0724
7	1	6	5	carbSynthe_0724
7	1	8	9	carbSynthe_0724
7	1	9	3	carbSynthe_0724
1	2	2	9	carbSynthe_0725
1	2	3	3	carbSynthe_0725
1	2	5	7	carbSynthe_0725
1	2	6	1	carbSynthe_0725
1	2	8	5	carbSynthe_0725
1	2	10	9	carbSynthe_0725
2	1	2	9	carbSynthe_0726
2	1	3	3	carbSynthe_0726
2	1	5	7	carbSynthe_0726
2	1	6	1	carbSynthe_0726
2	1	8	5	carbSynthe_0726
2	1	10	9	carbSynthe_0726
8	1	1	3	carbSynthe_0727
8	1	3	7	carbSynthe_0727
8	1	4	1	carbSynthe_0727
8	1	6	5	carbSynthe_0727
8	1	8	9	carbSynthe_0727
8	1	9	3	carbSynthe_0727
4	3	2	8	carbSynthe_0728
4	3	3	2	carbSynthe_0728
4	3	5	6	carbSynthe_0728
4	3	7	10	carbSynthe_0728
4	3	8	4	carbSynthe_0728
4	3	10	8	carbSynthe_0728
3	3	2	9	carbSynthe_0729
3	3	3	3	carbSynthe_0729
3	3	5	7	carbSynthe_0729
3	3	6	1	carbSynthe_0729
3	3	8	5	carbSynthe_0729
3	3	10	9	carbSynthe_0729
3	4	2	9	carbSynthe_0730
3	4	3	3	carbSynthe_0730
3	4	5	7	carbSynthe_0730
3	4	6	1	carbSynthe_0730
3	4	8	5	carbSynthe_0730
3	4	10	9	carbSynthe_0730
2	3	2	9	carbSynthe_0731
2	3	3	3	carbSynthe_0731
2	3	5	7	carbSynthe_0731
2	3	6	1	carbSynthe_0731
2	3	8	5	carbSynthe_0731
2	3	10	9	carbSynthe_0731
2	4	2	9	carbSynthe_0732
2	4	3	3	carbSynthe_0732
2	4	5	7	carbSynthe_0732
2	4	6	1	carbSynthe_0732
2	4	8	5	carbSynthe_0732
2	4	10	9	carbSynthe_0732
1	4	2	9	carbSynthe_0733
1	4	3	3	carbSynthe_0733
1	4	5	7	carbSynthe_0733
1	4	6	1	carbSynthe_0733
1	4	8	5	carbSynthe_0733
1	4	10	9	carbSynthe_0733
8	3	1	3	carbSynthe_0734
8	3	3	7	carbSynthe_0734
8	3	4	1	carbSynthe_0734
8	3	6	5	carbSynthe_0734
8	3	8	9	carbSynthe_0734
8	3	9	3	carbSynthe_0734
8	4	1	3	carbSynthe_0735
8	4	3	7	carbSynthe_0735
8	4	4	1	carbSynthe_0735
8	4	6	5	carbSynthe_0735
8	4	8	9	carbSynthe_0735
8	4	9	3	carbSynthe_0735
7	3	1	3	carbSynthe_0736
7	3	3	7	carbSynthe_0736
7	3	4	1	carbSynthe_0736
7	3	6	5	carbSynthe_0736
7	3	8	9	carbSynthe_0736
7	3	9	3	carbSynthe_0736
4	1	2	10	carbSynthe_0737
4	1	3	4	carbSynthe_0737
4	1	5	8	carbSynthe_0737
4	1	6	2	carbSynthe_0737
4	1	8	6	carbSynthe_0737
4	1	10	10	carbSynthe_0737
4	2	2	10	carbSynthe_0738
4	2	3	4	carbSynthe_0738
4	2	5	8	carbSynthe_0738
4	2	6	2	carbSynthe_0738
4	2	8	6	carbSynthe_0738
4	2	10	10	carbSynthe_0738
6	1	2	10	carbSynthe_0739
6	1	3	4	carbSynthe_0739
6	1	5	8	carbSynthe_0739
6	1	6	2	carbSynthe_0739
6	1	8	6	carbSynthe_0739
6	1	10	10	carbSynthe_0739
6	2	2	10	carbSynthe_0740
6	2	3	4	carbSynthe_0740
6	2	5	8	carbSynthe_0740
6	2	6	2	carbSynthe_0740
6	2	8	6	carbSynthe_0740
6	2	10	10	carbSynthe_0740
5	1	2	10	carbSynthe_0741
5	1	3	4	carbSynthe_0741
5	1	5	8	carbSynthe_0741
5	1	6	2	carbSynthe_0741
5	1	8	6	carbSynthe_0741
5	1	10	10	carbSynthe_0741
7	4	1	3	carbSynthe_0742
7	4	3	7	carbSynthe_0742
7	4	4	1	carbSynthe_0742
7	4	6	5	carbSynthe_0742
7	4	8	9	carbSynthe_0742
7	4	9	3	carbSynthe_0742
4	2	2	9	carbSynthe_0743
4	2	3	3	carbSynthe_0743
4	2	5	7	carbSynthe_0743
4	2	6	1	carbSynthe_0743
4	2	8	5	carbSynthe_0743
4	2	10	9	carbSynthe_0743
5	4	2	10	carbSynthe_0744
5	4	3	4	carbSynthe_0744
5	4	5	8	carbSynthe_0744
5	4	6	2	carbSynthe_0744
5	4	8	6	carbSynthe_0744
5	4	10	10	carbSynthe_0744
2	1	2	10	carbSynthe_0745
2	1	3	4	carbSynthe_0745
2	1	5	8	carbSynthe_0745
2	1	6	2	carbSynthe_0745
2	1	8	6	carbSynthe_0745
2	1	10	10	carbSynthe_0745
6	4	2	10	carbSynthe_0746
6	4	3	4	carbSynthe_0746
6	4	5	8	carbSynthe_0746
6	4	6	2	carbSynthe_0746
6	4	8	6	carbSynthe_0746
6	4	10	10	carbSynthe_0746
5	3	2	10	carbSynthe_0747
5	3	3	4	carbSynthe_0747
5	3	5	8	carbSynthe_0747
5	3	6	2	carbSynthe_0747
5	3	8	6	carbSynthe_0747
5	3	10	10	carbSynthe_0747
2	2	2	10	carbSynthe_0748
2	2	3	4	carbSynthe_0748
2	2	5	8	carbSynthe_0748
2	2	6	2	carbSynthe_0748
2	2	8	6	carbSynthe_0748
2	2	10	10	carbSynthe_0748
1	1	2	10	carbSynthe_0749
1	1	3	4	carbSynthe_0749
1	1	5	8	carbSynthe_0749
1	1	6	2	carbSynthe_0749
1	1	8	6	carbSynthe_0749
1	1	10	10	carbSynthe_0749
1	2	2	10	carbSynthe_0750
1	2	3	4	carbSynthe_0750
1	2	5	8	carbSynthe_0750
1	2	6	2	carbSynthe_0750
1	2	8	6	carbSynthe_0750
1	2	10	10	carbSynthe_0750
6	3	2	10	carbSynthe_0751
6	3	3	4	carbSynthe_0751
6	3	5	8	carbSynthe_0751
6	3	6	2	carbSynthe_0751
6	3	8	6	carbSynthe_0751
6	3	10	10	carbSynthe_0751
3	1	2	10	carbSynthe_0752
3	1	3	4	carbSynthe_0752
3	1	5	8	carbSynthe_0752
3	1	6	2	carbSynthe_0752
3	1	8	6	carbSynthe_0752
3	1	10	10	carbSynthe_0752
2	4	2	8	carbSynthe_0753
2	4	3	2	carbSynthe_0753
2	4	5	6	carbSynthe_0753
2	4	7	10	carbSynthe_0753
2	4	8	4	carbSynthe_0753
2	4	10	8	carbSynthe_0753
4	4	2	10	carbSynthe_0754
4	4	3	4	carbSynthe_0754
4	4	5	8	carbSynthe_0754
4	4	6	2	carbSynthe_0754
4	4	8	6	carbSynthe_0754
4	4	10	10	carbSynthe_0754
3	4	2	8	carbSynthe_0755
3	4	3	2	carbSynthe_0755
3	4	5	6	carbSynthe_0755
3	4	7	10	carbSynthe_0755
3	4	8	4	carbSynthe_0755
3	4	10	8	carbSynthe_0755
2	3	2	8	carbSynthe_0756
2	3	3	2	carbSynthe_0756
2	3	5	6	carbSynthe_0756
2	3	7	10	carbSynthe_0756
2	3	8	4	carbSynthe_0756
2	3	10	8	carbSynthe_0756
4	1	2	9	carbSynthe_0757
4	1	3	3	carbSynthe_0757
4	1	5	7	carbSynthe_0757
4	1	6	1	carbSynthe_0757
4	1	8	5	carbSynthe_0757
4	1	10	9	carbSynthe_0757
3	1	2	3	carbSynthe_0758
3	1	4	7	carbSynthe_0758
3	1	5	1	carbSynthe_0758
3	1	7	5	carbSynthe_0758
3	1	9	9	carbSynthe_0758
3	1	10	3	carbSynthe_0758
2	3	2	10	carbSynthe_0759
2	3	3	4	carbSynthe_0759
2	3	5	8	carbSynthe_0759
2	3	6	2	carbSynthe_0759
2	3	8	6	carbSynthe_0759
2	3	10	10	carbSynthe_0759
3	4	2	10	carbSynthe_0760
3	4	3	4	carbSynthe_0760
3	4	5	8	carbSynthe_0760
3	4	6	2	carbSynthe_0760
3	4	8	6	carbSynthe_0760
3	4	10	10	carbSynthe_0760
5	2	2	3	carbSynthe_0762
5	2	4	7	carbSynthe_0762
5	2	5	1	carbSynthe_0762
5	2	7	5	carbSynthe_0762
5	2	9	9	carbSynthe_0762
5	2	10	3	carbSynthe_0762
3	3	2	4	carbSynthe_0763
3	3	4	8	carbSynthe_0763
3	3	5	2	carbSynthe_0763
3	3	7	6	carbSynthe_0763
3	3	9	10	carbSynthe_0763
3	3	10	4	carbSynthe_0763
3	4	2	4	carbSynthe_0764
3	4	4	8	carbSynthe_0764
3	4	5	2	carbSynthe_0764
3	4	7	6	carbSynthe_0764
3	4	9	10	carbSynthe_0764
3	4	10	4	carbSynthe_0764
7	2	2	9	carbSynthe_0766
7	2	3	3	carbSynthe_0766
7	2	5	7	carbSynthe_0766
7	2	6	1	carbSynthe_0766
7	2	8	5	carbSynthe_0766
7	2	10	9	carbSynthe_0766
7	3	2	10	carbSynthe_0773
7	3	3	4	carbSynthe_0773
7	3	5	8	carbSynthe_0773
7	3	6	2	carbSynthe_0773
7	3	8	6	carbSynthe_0773
7	3	10	10	carbSynthe_0773
4	4	2	7	carbSynthe_0774
4	4	3	1	carbSynthe_0774
4	4	5	5	carbSynthe_0774
4	4	7	9	carbSynthe_0774
4	4	8	3	carbSynthe_0774
4	4	10	7	carbSynthe_0774
3	4	2	3	carbSynthe_0777
3	4	4	7	carbSynthe_0777
3	4	5	1	carbSynthe_0777
3	4	7	5	carbSynthe_0777
3	4	9	9	carbSynthe_0777
3	4	10	3	carbSynthe_0777
2	2	2	8	carbSynthe_0778
2	2	3	2	carbSynthe_0778
2	2	5	6	carbSynthe_0778
2	2	7	10	carbSynthe_0778
2	2	8	4	carbSynthe_0778
2	2	10	8	carbSynthe_0778
2	1	2	8	carbSynthe_0779
2	1	3	2	carbSynthe_0779
2	1	5	6	carbSynthe_0779
2	1	7	10	carbSynthe_0779
2	1	8	4	carbSynthe_0779
2	1	10	8	carbSynthe_0779
7	4	1	1	carbSynthe_0780
7	4	3	5	carbSynthe_0780
7	4	5	9	carbSynthe_0780
7	4	6	3	carbSynthe_0780
7	4	8	7	carbSynthe_0780
7	4	9	1	carbSynthe_0780
5	1	2	3	carbSynthe_0819
5	1	4	7	carbSynthe_0819
5	1	5	1	carbSynthe_0819
5	1	7	5	carbSynthe_0819
5	1	9	9	carbSynthe_0819
5	1	10	3	carbSynthe_0819
8	4	2	3	carbSynthe_0822
8	4	4	7	carbSynthe_0822
8	4	5	1	carbSynthe_0822
8	4	7	5	carbSynthe_0822
8	4	9	9	carbSynthe_0822
8	4	10	3	carbSynthe_0822
4	3	2	3	carbSynthe_0823
4	3	4	7	carbSynthe_0823
4	3	5	1	carbSynthe_0823
4	3	7	5	carbSynthe_0823
4	3	9	9	carbSynthe_0823
4	3	10	3	carbSynthe_0823
4	4	2	3	carbSynthe_0824
4	4	4	7	carbSynthe_0824
4	4	5	1	carbSynthe_0824
4	4	7	5	carbSynthe_0824
4	4	9	9	carbSynthe_0824
4	4	10	3	carbSynthe_0824
8	4	2	4	carbSynthe_0827
8	4	4	8	carbSynthe_0827
8	4	5	2	carbSynthe_0827
8	4	7	6	carbSynthe_0827
8	4	9	10	carbSynthe_0827
8	4	10	4	carbSynthe_0827
5	3	2	4	carbSynthe_0828
5	3	4	8	carbSynthe_0828
5	3	5	2	carbSynthe_0828
5	3	7	6	carbSynthe_0828
5	3	9	10	carbSynthe_0828
5	3	10	4	carbSynthe_0828
6	4	2	5	carbSynthe_0829
6	4	4	9	carbSynthe_0829
6	4	5	3	carbSynthe_0829
6	4	7	7	carbSynthe_0829
6	4	8	1	carbSynthe_0829
6	4	10	5	carbSynthe_0829
6	3	2	5	carbSynthe_0830
6	3	4	9	carbSynthe_0830
6	3	5	3	carbSynthe_0830
6	3	7	7	carbSynthe_0830
6	3	8	1	carbSynthe_0830
6	3	10	5	carbSynthe_0830
4	3	2	5	carbSynthe_0831
4	3	4	9	carbSynthe_0831
4	3	5	3	carbSynthe_0831
4	3	7	7	carbSynthe_0831
4	3	8	1	carbSynthe_0831
4	3	10	5	carbSynthe_0831
4	4	2	5	carbSynthe_0832
4	4	4	9	carbSynthe_0832
4	4	5	3	carbSynthe_0832
4	4	7	7	carbSynthe_0832
4	4	8	1	carbSynthe_0832
4	4	10	5	carbSynthe_0832
5	2	2	6	carbSynthe_0834
5	2	4	10	carbSynthe_0834
5	2	5	4	carbSynthe_0834
5	2	7	8	carbSynthe_0834
5	2	8	2	carbSynthe_0834
5	2	10	6	carbSynthe_0834
8	4	2	6	carbSynthe_0835
8	4	4	10	carbSynthe_0835
8	4	5	4	carbSynthe_0835
8	4	7	8	carbSynthe_0835
8	4	8	2	carbSynthe_0835
8	4	10	6	carbSynthe_0835
7	3	2	6	carbSynthe_0836
7	3	4	10	carbSynthe_0836
7	3	5	4	carbSynthe_0836
7	3	7	8	carbSynthe_0836
7	3	8	2	carbSynthe_0836
7	3	10	6	carbSynthe_0836
6	3	2	6	carbSynthe_0837
6	3	4	10	carbSynthe_0837
6	3	5	4	carbSynthe_0837
6	3	7	8	carbSynthe_0837
6	3	8	2	carbSynthe_0837
6	3	10	6	carbSynthe_0837
7	2	2	7	carbSynthe_0839
7	2	3	1	carbSynthe_0839
7	2	5	5	carbSynthe_0839
7	2	7	9	carbSynthe_0839
7	2	8	3	carbSynthe_0839
7	2	10	7	carbSynthe_0839
2	3	2	3	carbSynthe_0840
2	3	4	7	carbSynthe_0840
2	3	5	1	carbSynthe_0840
2	3	7	5	carbSynthe_0840
2	3	9	9	carbSynthe_0840
2	3	10	3	carbSynthe_0840
1	3	2	3	carbSynthe_0841
1	3	4	7	carbSynthe_0841
1	3	5	1	carbSynthe_0841
1	3	7	5	carbSynthe_0841
1	3	9	9	carbSynthe_0841
1	3	10	3	carbSynthe_0841
8	4	2	7	carbSynthe_0842
8	4	3	1	carbSynthe_0842
8	4	5	5	carbSynthe_0842
8	4	7	9	carbSynthe_0842
8	4	8	3	carbSynthe_0842
8	4	10	7	carbSynthe_0842
2	2	2	4	carbSynthe_0843
2	2	4	8	carbSynthe_0843
2	2	5	2	carbSynthe_0843
2	2	7	6	carbSynthe_0843
2	2	9	10	carbSynthe_0843
2	2	10	4	carbSynthe_0843
2	3	2	4	carbSynthe_0844
2	3	4	8	carbSynthe_0844
2	3	5	2	carbSynthe_0844
2	3	7	6	carbSynthe_0844
2	3	9	10	carbSynthe_0844
2	3	10	4	carbSynthe_0844
2	4	2	4	carbSynthe_0846
2	4	4	8	carbSynthe_0846
2	4	5	2	carbSynthe_0846
2	4	7	6	carbSynthe_0846
2	4	9	10	carbSynthe_0846
2	4	10	4	carbSynthe_0846
8	1	2	9	carbSynthe_0847
8	1	3	3	carbSynthe_0847
8	1	5	7	carbSynthe_0847
8	1	6	1	carbSynthe_0847
8	1	8	5	carbSynthe_0847
8	1	10	9	carbSynthe_0847
6	1	2	9	carbSynthe_0848
6	1	3	3	carbSynthe_0848
6	1	5	7	carbSynthe_0848
6	1	6	1	carbSynthe_0848
6	1	8	5	carbSynthe_0848
6	1	10	9	carbSynthe_0848
7	4	2	9	carbSynthe_0849
7	4	3	3	carbSynthe_0849
7	4	5	7	carbSynthe_0849
7	4	6	1	carbSynthe_0849
7	4	8	5	carbSynthe_0849
7	4	10	9	carbSynthe_0849
3	2	2	6	carbSynthe_0850
3	2	4	10	carbSynthe_0850
3	2	5	4	carbSynthe_0850
3	2	7	8	carbSynthe_0850
3	2	8	2	carbSynthe_0850
3	2	10	6	carbSynthe_0850
3	4	2	6	carbSynthe_0851
3	4	4	10	carbSynthe_0851
3	4	5	4	carbSynthe_0851
3	4	7	8	carbSynthe_0851
3	4	8	2	carbSynthe_0851
3	4	10	6	carbSynthe_0851
7	1	2	10	carbSynthe_0852
7	1	3	4	carbSynthe_0852
7	1	5	8	carbSynthe_0852
7	1	6	2	carbSynthe_0852
7	1	8	6	carbSynthe_0852
7	1	10	10	carbSynthe_0852
8	3	2	10	carbSynthe_0853
8	3	3	4	carbSynthe_0853
8	3	5	8	carbSynthe_0853
8	3	6	2	carbSynthe_0853
8	3	8	6	carbSynthe_0853
8	3	10	10	carbSynthe_0853
1	2	2	7	carbSynthe_0856
1	2	3	1	carbSynthe_0856
1	2	5	5	carbSynthe_0856
1	2	7	9	carbSynthe_0856
1	2	8	3	carbSynthe_0856
1	2	10	7	carbSynthe_0856
8	2	1	1	carbSynthe_0857
8	2	3	5	carbSynthe_0857
8	2	5	9	carbSynthe_0857
8	2	6	3	carbSynthe_0857
8	2	8	7	carbSynthe_0857
8	2	9	1	carbSynthe_0857
7	1	1	1	carbSynthe_0858
7	1	3	5	carbSynthe_0858
7	1	5	9	carbSynthe_0858
7	1	6	3	carbSynthe_0858
7	1	8	7	carbSynthe_0858
7	1	9	1	carbSynthe_0858
2	3	2	7	carbSynthe_0859
2	3	3	1	carbSynthe_0859
2	3	5	5	carbSynthe_0859
2	3	7	9	carbSynthe_0859
2	3	8	3	carbSynthe_0859
2	3	10	7	carbSynthe_0859
2	4	2	7	carbSynthe_0860
2	4	3	1	carbSynthe_0860
2	4	5	5	carbSynthe_0860
2	4	7	9	carbSynthe_0860
2	4	8	3	carbSynthe_0860
2	4	10	7	carbSynthe_0860
1	1	2	8	carbSynthe_0861
1	1	3	2	carbSynthe_0861
1	1	5	6	carbSynthe_0861
