Block	Column	Row	Name
13	3	8	carbSynthe_0911
13	4	8	carbSynthe_0736
13	5	8	carbSynthe_0714
13	6	8	carbSynthe_994
13	7	8	carbSynthe_0714
13	8	8	carbSynthe_994
13	9	8	carbSynthe_1070
13	10	8	carbSynthe_1021
13	11	8	carbSynthe_1070
13	12	8	carbSynthe_1021
13	1	9	carbSynthe_0718
13	2	9	carbSynthe_0599
13	3	9	carbSynthe_0718
13	4	9	carbSynthe_0599
13	5	9	0
13	6	9	carbSynthe_0834
13	7	9	0
13	8	9	carbSynthe_0834
13	9	9	carbSynthe_0898
13	10	9	carbSynthe_0902
13	11	9	carbSynthe_0898
13	12	9	carbSynthe_0902
13	1	10	carbSynthe_0911
13	2	10	carbSynthe_0736
13	3	10	carbSynthe_0911
13	4	10	carbSynthe_0736
13	5	10	carbSynthe_0714
13	6	10	carbSynthe_994
13	7	10	carbSynthe_0714
13	8	10	carbSynthe_994
13	9	10	carbSynthe_1070
13	10	10	carbSynthe_1021
13	11	10	carbSynthe_1070
13	12	10	carbSynthe_1021
13	1	11	carbSynthe_0718
13	2	11	carbSynthe_0599
13	3	11	carbSynthe_0718
13	4	11	carbSynthe_0599
13	5	11	0
13	6	11	carbSynthe_0834
13	7	11	0
13	8	11	carbSynthe_0834
13	9	11	carbSynthe_0898
13	10	11	carbSynthe_0902
13	11	11	carbSynthe_0898
13	12	11	carbSynthe_0902
13	1	12	carbSynthe_0911
13	2	12	carbSynthe_0736
13	3	12	carbSynthe_0911
13	4	12	carbSynthe_0736
13	5	12	carbSynthe_0714
13	6	12	carbSynthe_994
13	7	12	carbSynthe_0714
13	8	12	carbSynthe_994
13	9	12	carbSynthe_1070
13	10	12	carbSynthe_1021
13	11	12	carbSynthe_1070
13	12	12	carbSynthe_1021
13	1	13	carbSynthe_0718
13	2	13	carbSynthe_0599
13	3	13	carbSynthe_0718
13	4	13	carbSynthe_0599
13	5	13	0
13	6	13	carbSynthe_0834
13	7	13	0
13	8	13	carbSynthe_0834
13	9	13	carbSynthe_0898
13	10	13	carbSynthe_0902
13	11	13	carbSynthe_0898
13	12	13	carbSynthe_0902
13	1	14	0
13	2	14	0
13	3	14	0
13	4	14	0
13	5	14	0
13	6	14	0
13	7	14	0
13	8	14	0
13	9	14	0
13	10	14	0
13	11	14	0
13	12	14	0
14	1	1	0
14	2	1	0
14	3	1	0
14	4	1	0
14	5	1	0
14	6	1	0
14	7	1	0
14	8	1	0
14	9	1	0
14	10	1	0
14	11	1	0
14	12	1	0
14	1	2	carbsynthe_1399
14	2	2	carbsynthe_1391
14	3	2	carbsynthe_1399
14	4	2	carbsynthe_1391
14	5	2	0
14	6	2	0
14	7	2	0
14	8	2	0
14	9	2	0
14	10	2	0
14	11	2	0
14	12	2	0
14	1	3	carbSynthe_1123
14	2	3	carbSynthe_1165
14	3	3	carbSynthe_1123
14	4	3	carbSynthe_1165
14	5	3	carbSynthe_1197
14	6	3	carbsynthe_1228
14	7	3	carbSynthe_1197
14	8	3	carbsynthe_1228
14	9	3	carbsynthe_1355
14	10	3	carbsynthe_1367
14	11	3	carbsynthe_1355
14	12	3	carbsynthe_1367
14	1	4	carbsynthe_1399
14	2	4	carbsynthe_1391
14	3	4	carbsynthe_1399
14	4	4	carbsynthe_1391
14	5	4	0
14	6	4	0
14	7	4	0
14	8	4	0
14	9	4	0
14	10	4	0
14	11	4	0
14	12	4	0
14	1	5	carbSynthe_1123
14	2	5	carbSynthe_1165
14	3	5	carbSynthe_1123
14	4	5	carbSynthe_1165
14	5	5	carbSynthe_1197
14	6	5	carbsynthe_1228
14	7	5	carbSynthe_1197
14	8	5	carbsynthe_1228
14	9	5	carbsynthe_1355
14	10	5	carbsynthe_1367
14	11	5	carbsynthe_1355
14	12	5	carbsynthe_1367
14	1	6	carbsynthe_1399
14	2	6	carbsynthe_1391
14	3	6	carbsynthe_1399
14	4	6	carbsynthe_1391
14	5	6	0
14	6	6	0
14	7	6	0
14	8	6	0
14	9	6	0
14	10	6	0
14	11	6	0
14	12	6	0
14	1	7	carbSynthe_1123
14	2	7	carbSynthe_1165
14	3	7	carbSynthe_1123
14	4	7	carbSynthe_1165
14	5	7	carbSynthe_1197
14	6	7	carbsynthe_1228
14	7	7	carbSynthe_1197
14	8	7	carbsynthe_1228
14	9	7	carbsynthe_1355
14	10	7	carbsynthe_1367
14	11	7	carbsynthe_1355
14	12	7	carbsynthe_1367
14	1	8	carbSynthe_0757
14	2	8	carbSynthe_0742
14	3	8	carbSynthe_0757
14	4	8	carbSynthe_0742
14	5	8	carbSynthe_0717
14	6	8	carbSynthe_974
14	7	8	carbSynthe_0717
14	8	8	carbSynthe_974
14	9	8	carbSynthe_1071
14	10	8	carbSynthe_1022
14	11	8	carbSynthe_1071
14	12	8	carbSynthe_1022
14	1	9	carbSynthe_0875
14	2	9	carbSynthe_981
14	3	9	carbSynthe_0875
14	4	9	carbSynthe_981
14	5	9	carbsynthe_1333
14	6	9	carbSynthe_0680
14	7	9	carbsynthe_1333
14	8	9	carbSynthe_0680
14	9	9	carbSynthe_0899
14	10	9	carbSynthe_0903
14	11	9	carbSynthe_0899
14	12	9	carbSynthe_0903
14	1	10	carbSynthe_0757
14	2	10	carbSynthe_0742
14	3	10	carbSynthe_0757
14	4	10	carbSynthe_0742
14	5	10	carbSynthe_0717
14	6	10	carbSynthe_974
14	7	10	carbSynthe_0717
14	8	10	carbSynthe_974
14	9	10	carbSynthe_1071
14	10	10	carbSynthe_1022
14	11	10	carbSynthe_1071
14	12	10	carbSynthe_1022
14	1	11	carbSynthe_0875
14	2	11	carbSynthe_981
14	3	11	carbSynthe_0875
14	4	11	carbSynthe_981
14	5	11	carbsynthe_1333
14	6	11	carbSynthe_0680
14	7	11	carbsynthe_1333
14	8	11	carbSynthe_0680
14	9	11	carbSynthe_0899
14	10	11	carbSynthe_0903
14	11	11	carbSynthe_0899
14	12	11	carbSynthe_0903
14	1	12	carbSynthe_0757
14	2	12	carbSynthe_0742
14	3	12	carbSynthe_0757
14	4	12	carbSynthe_0742
14	5	12	carbSynthe_0717
14	6	12	carbSynthe_974
14	7	12	carbSynthe_0717
14	8	12	carbSynthe_974
14	9	12	carbSynthe_1071
14	10	12	carbSynthe_1022
14	11	12	carbSynthe_1071
14	12	12	carbSynthe_1022
14	1	13	carbSynthe_0875
14	2	13	carbSynthe_981
14	3	13	carbSynthe_0875
14	4	13	carbSynthe_981
14	5	13	carbsynthe_1333
14	6	13	carbSynthe_0680
14	7	13	carbsynthe_1333
14	8	13	carbSynthe_0680
14	9	13	carbSynthe_0899
14	10	13	carbSynthe_0903
14	11	13	carbSynthe_0899
14	12	13	carbSynthe_0903
14	1	14	0
14	2	14	0
14	3	14	0
14	4	14	0
14	5	14	0
14	6	14	0
14	7	14	0
14	8	14	0
14	9	14	0
14	10	14	0
14	11	14	0
14	12	14	0
15	1	1	0
15	2	1	0
15	3	1	0
15	4	1	0
15	5	1	0
15	6	1	0
15	7	1	0
15	8	1	0
15	9	1	0
15	10	1	0
15	11	1	0
15	12	1	0
15	1	2	carbsynthe_1402
15	2	2	0
15	3	2	carbsynthe_1402
15	4	2	0
15	5	2	0
15	6	2	0
15	7	2	0
15	8	2	0
15	9	2	0
15	10	2	0
15	11	2	0
15	12	2	0
15	1	3	carbSynthe_1152
15	2	3	carbSynthe_1179
15	3	3	carbSynthe_1152
15	4	3	carbSynthe_1179
15	5	3	carbSynthe_1201
15	6	3	Carbsynthe_1240
15	7	3	carbSynthe_1201
15	8	3	Carbsynthe_1240
15	9	3	carbsynthe_1362
15	10	3	carbsynthe_1374
15	11	3	carbsynthe_1362
15	12	3	carbsynthe_1374
15	1	4	carbsynthe_1402
15	2	4	0
15	3	4	carbsynthe_1402
15	4	4	0
15	5	4	0
15	6	4	0
15	7	4	0
15	8	4	0
15	9	4	0
15	10	4	0
15	11	4	0
15	12	4	0
15	1	5	carbSynthe_1152
15	2	5	carbSynthe_1179
15	3	5	carbSynthe_1152
15	4	5	carbSynthe_1179
15	5	5	carbSynthe_1201
15	6	5	Carbsynthe_1240
15	7	5	carbSynthe_1201
15	8	5	Carbsynthe_1240
15	9	5	carbsynthe_1362
15	10	5	carbsynthe_1374
15	11	5	carbsynthe_1362
15	12	5	carbsynthe_1374
15	1	6	carbsynthe_1402
15	2	6	0
15	3	6	carbsynthe_1402
15	4	6	0
15	5	6	0
15	6	6	0
15	7	6	0
15	8	6	0
15	9	6	0
15	10	6	0
15	11	6	0
15	12	6	0
15	1	7	carbSynthe_1152
15	2	7	carbSynthe_1179
15	3	7	carbSynthe_1152
15	4	7	carbSynthe_1179
15	5	7	carbSynthe_1201
15	6	7	Carbsynthe_1240
15	7	7	carbSynthe_1201
15	8	7	Carbsynthe_1240
15	9	7	carbsynthe_1362
15	10	7	carbsynthe_1374
15	11	7	carbsynthe_1362
15	12	7	carbsynthe_1374
15	1	8	carbSynthe_0864
15	2	8	carbSynthe_0749
15	3	8	carbSynthe_0864
15	4	8	carbSynthe_0749
15	5	8	carbSynthe_983
15	6	8	carbSynthe_973
15	7	8	carbSynthe_983
15	8	8	carbSynthe_973
15	9	8	carbSynthe_1082
15	10	8	carbSynthe_1032
15	11	8	carbSynthe_1082
15	12	8	carbSynthe_1032
15	1	9	carbSynthe_0876
15	2	9	carbSynthe_0592
15	3	9	carbSynthe_0876
15	4	9	carbSynthe_0592
15	5	9	carbSynthe_0670
15	6	9	carbSynthe_0652
15	7	9	carbSynthe_0670
15	8	9	carbSynthe_0652
15	9	9	carbSynthe_0774
15	10	9	carbSynthe_0728
15	11	9	carbSynthe_0774
15	12	9	carbSynthe_0728
15	1	10	carbSynthe_0864
15	2	10	carbSynthe_0749
15	3	10	carbSynthe_0864
15	4	10	carbSynthe_0749
15	5	10	carbSynthe_983
15	6	10	carbSynthe_973
15	7	10	carbSynthe_983
15	8	10	carbSynthe_973
15	9	10	carbSynthe_1082
15	10	10	carbSynthe_1032
15	11	10	carbSynthe_1082
15	12	10	carbSynthe_1032
15	1	11	carbSynthe_0876
15	2	11	carbSynthe_0592
15	3	11	carbSynthe_0876
15	4	11	carbSynthe_0592
15	5	11	carbSynthe_0670
15	6	11	carbSynthe_0652
15	7	11	carbSynthe_0670
15	8	11	carbSynthe_0652
15	9	11	carbSynthe_0774
15	10	11	carbSynthe_0728
15	11	11	carbSynthe_0774
15	12	11	carbSynthe_0728
15	1	12	carbSynthe_0864
15	2	12	carbSynthe_0749
15	3	12	carbSynthe_0864
15	4	12	carbSynthe_0749
15	5	12	carbSynthe_983
15	6	12	carbSynthe_973
15	7	12	carbSynthe_983
15	8	12	carbSynthe_973
15	9	12	carbSynthe_1082
15	10	12	carbSynthe_1032
15	11	12	carbSynthe_1082
15	12	12	carbSynthe_1032
15	1	13	carbSynthe_0876
15	2	13	carbSynthe_0592
15	3	13	carbSynthe_0876
15	4	13	carbSynthe_0592
15	5	13	carbSynthe_0670
15	6	13	carbSynthe_0652
15	7	13	carbSynthe_0670
15	8	13	carbSynthe_0652
15	9	13	carbSynthe_0774
15	10	13	carbSynthe_0728
15	11	13	carbSynthe_0774
15	12	13	carbSynthe_0728
15	1	14	0
15	2	14	0
15	3	14	0
15	4	14	0
15	5	14	0
15	6	14	0
15	7	14	0
15	8	14	0
15	9	14	0
15	10	14	0
15	11	14	0
15	12	14	0
16	1	1	0
16	2	1	0
16	3	1	0
16	4	1	0
16	5	1	0
16	6	1	0
16	7	1	0
16	8	1	0
16	9	1	0
16	10	1	0
16	11	1	0
16	12	1	0
16	1	2	carbsynthe_1405
16	2	2	0
16	3	2	carbsynthe_1405
16	4	2	0
16	5	2	0
16	6	2	0
16	7	2	0
16	8	2	0
16	9	2	0
16	10	2	0
16	11	2	0
16	12	2	0
16	1	3	carbSynthe_1153
16	2	3	carbSynthe_1180
16	3	3	carbSynthe_1153
16	4	3	carbSynthe_1180
16	5	3	carbSynthe_1202
16	6	3	Carbsynthe_1241
16	7	3	carbSynthe_1202
16	8	3	Carbsynthe_1241
16	9	3	carbsynthe_1363
16	10	3	carbsynthe_1375
16	11	3	carbsynthe_1363
16	12	3	carbsynthe_1375
16	1	4	carbsynthe_1405
16	2	4	0
16	3	4	carbsynthe_1405
16	4	4	0
16	5	4	0
16	6	4	0
16	7	4	0
16	8	4	0
16	9	4	0
16	10	4	0
16	11	4	0
16	12	4	0
16	1	5	carbSynthe_1153
16	2	5	carbSynthe_1180
16	3	5	carbSynthe_1153
16	4	5	carbSynthe_1180
16	5	5	carbSynthe_1202
16	6	5	Carbsynthe_1241
16	7	5	carbSynthe_1202
16	8	5	Carbsynthe_1241
16	9	5	carbsynthe_1363
16	10	5	carbsynthe_1375
16	11	5	carbsynthe_1363
16	12	5	carbsynthe_1375
16	1	6	carbsynthe_1405
16	2	6	0
16	3	6	carbsynthe_1405
16	4	6	0
16	5	6	0
16	6	6	0
16	7	6	0
16	8	6	0
16	9	6	0
16	10	6	0
16	11	6	0
16	12	6	0
16	1	7	carbSynthe_1153
16	2	7	carbSynthe_1180
16	3	7	carbSynthe_1153
16	4	7	carbSynthe_1180
16	5	7	carbSynthe_1202
16	6	7	Carbsynthe_1241
16	7	7	carbSynthe_1202
16	8	7	Carbsynthe_1241
16	9	7	carbsynthe_1363
16	10	7	carbsynthe_1375
16	11	7	carbsynthe_1363
16	12	7	carbsynthe_1375
16	1	8	carbSynthe_0865
16	2	8	carbSynthe_0750
16	3	8	carbSynthe_0865
16	4	8	carbSynthe_0750
16	5	8	carbSynthe_985
16	6	8	0
16	7	8	carbSynthe_985
16	8	8	0
16	9	8	carbSynthe_1083
16	10	8	carbSynthe_1097
16	11	8	carbSynthe_1083
16	12	8	carbSynthe_1097
16	1	9	carbSynthe_0823
16	2	9	carbSynthe_0719
16	3	9	carbSynthe_0823
16	4	9	carbSynthe_0719
16	5	9	carbSynthe_0831
16	6	9	carbSynthe_0655
16	7	9	carbSynthe_0831
16	8	9	carbSynthe_0655
16	9	9	carbSynthe_0698
16	10	9	carbSynthe_963
16	11	9	carbSynthe_0698
16	12	9	carbSynthe_963
16	1	10	carbSynthe_0865
16	2	10	carbSynthe_0750
16	3	10	carbSynthe_0865
16	4	10	carbSynthe_0750
16	5	10	carbSynthe_985
16	6	10	0
16	7	10	carbSynthe_985
16	8	10	0
16	9	10	carbSynthe_1083
16	10	10	carbSynthe_1097
16	11	10	carbSynthe_1083
16	12	10	carbSynthe_1097
16	1	11	carbSynthe_0823
16	2	11	carbSynthe_0719
16	3	11	carbSynthe_0823
16	4	11	carbSynthe_0719
16	5	11	carbSynthe_0831
16	6	11	carbSynthe_0655
16	7	11	carbSynthe_0831
16	8	11	carbSynthe_0655
16	9	11	carbSynthe_0698
16	10	11	carbSynthe_963
16	11	11	carbSynthe_0698
16	12	11	carbSynthe_963
16	1	12	carbSynthe_0865
16	2	12	carbSynthe_0750
16	3	12	carbSynthe_0865
16	4	12	carbSynthe_0750
16	5	12	carbSynthe_985
16	6	12	0
16	7	12	carbSynthe_985
16	8	12	0
16	9	12	carbSynthe_1083
16	10	12	carbSynthe_1097
16	11	12	carbSynthe_1083
16	12	12	carbSynthe_1097
16	1	13	carbSynthe_0823
16	2	13	carbSynthe_0719
16	3	13	carbSynthe_0823
16	4	13	carbSynthe_0719
16	5	13	carbSynthe_0831
16	6	13	carbSynthe_0655
16	7	13	carbSynthe_0831
16	8	13	carbSynthe_0655
16	9	13	carbSynthe_0698
16	10	13	carbSynthe_963
16	11	13	carbSynthe_0698
16	12	13	carbSynthe_963
16	1	14	0
16	2	14	0
16	3	14	0
16	4	14	0
16	5	14	0
16	6	14	0
16	7	14	0
16	8	14	0
16	9	14	0
16	10	14	0
16	11	14	0
16	12	14	0
17	1	1	0
17	2	1	0
17	3	1	0
17	4	1	0
17	5	1	0
17	6	1	0
17	7	1	0
17	8	1	0
17	9	1	0
17	10	1	0
17	11	1	0
17	12	1	0
17	1	2	carbsynthe_1328
17	2	2	carbsynthe_1403
17	3	2	carbsynthe_1328
17	4	2	carbsynthe_1403
17	5	2	0
17	6	2	0
17	7	2	0
17	8	2	0
17	9	2	0
17	10	2	0
17	11	2	0
17	12	2	0
17	1	3	carbSynthe_1126
17	2	3	carbSynthe_1136
17	3	3	carbSynthe_1126
17	4	3	carbSynthe_1136
17	5	3	carbSynthe_1194
17	6	3	carbsynthe_1225
17	7	3	carbSynthe_1194
17	8	3	carbsynthe_1225
17	9	3	carbSynthe_1255
17	10	3	carbsynthe_1303
17	11	3	carbSynthe_1255
17	12	3	carbsynthe_1303
17	1	4	carbsynthe_1328
17	2	4	carbsynthe_1403
17	3	4	carbsynthe_1328
17	4	4	carbsynthe_1403
17	5	4	0
17	6	4	0
17	7	4	0
17	8	4	0
17	9	4	0
17	10	4	0
17	11	4	0
17	12	4	0
17	1	5	carbSynthe_1126
17	2	5	carbSynthe_1136
17	3	5	carbSynthe_1126
17	4	5	carbSynthe_1136
17	5	5	carbSynthe_1194
17	6	5	carbsynthe_1225
17	7	5	carbSynthe_1194
17	8	5	carbsynthe_1225
17	9	5	carbSynthe_1255
17	10	5	carbsynthe_1303
17	11	5	carbSynthe_1255
17	12	5	carbsynthe_1303
17	1	6	carbsynthe_1328
17	2	6	carbsynthe_1403
17	3	6	carbsynthe_1328
17	4	6	carbsynthe_1403
17	5	6	0
17	6	6	0
17	7	6	0
17	8	6	0
17	9	6	0
17	10	6	0
17	11	6	0
17	12	6	0
17	1	7	carbSynthe_1126
17	2	7	carbSynthe_1136
17	3	7	carbSynthe_1126
17	4	7	carbSynthe_1136
17	5	7	carbSynthe_1194
17	6	7	carbsynthe_1225
17	7	7	carbSynthe_1194
17	8	7	carbsynthe_1225
17	9	7	carbSynthe_1255
17	10	7	carbsynthe_1303
17	11	7	carbSynthe_1255
17	12	7	carbsynthe_1303
17	1	8	carbSynthe_0637
17	2	8	carbSynthe_0689
17	3	8	carbSynthe_0637
17	4	8	carbSynthe_0689
17	5	8	carbSynthe_0713
17	6	8	carbSynthe_1004
17	7	8	carbSynthe_0713
17	8	8	carbSynthe_1004
17	9	8	carbSynthe_1129
17	10	8	carbSynthe_1018
17	11	8	carbSynthe_1129
17	12	8	carbSynthe_1018
17	1	9	carbSynthe_0819
17	2	9	carbSynthe_0586
17	3	9	carbSynthe_0819
17	4	9	carbSynthe_0586
17	5	9	carbSynthe_1132
17	6	9	carbSynthe_0663
17	7	9	carbSynthe_1132
17	8	9	carbSynthe_0663
17	9	9	carbSynthe_0842
17	10	9	carbSynthe_0889
17	11	9	carbSynthe_0842
17	12	9	carbSynthe_0889
17	1	10	carbSynthe_0637
17	2	10	carbSynthe_0689
17	3	10	carbSynthe_0637
17	4	10	carbSynthe_0689
17	5	10	carbSynthe_0713
17	6	10	carbSynthe_1004
17	7	10	carbSynthe_0713
17	8	10	carbSynthe_1004
17	9	10	carbSynthe_1129
17	10	10	carbSynthe_1018
17	11	10	carbSynthe_1129
17	12	10	carbSynthe_1018
17	1	11	carbSynthe_0819
17	2	11	carbSynthe_0586
17	3	11	carbSynthe_0819
17	4	11	carbSynthe_0586
17	5	11	carbSynthe_1132
17	6	11	carbSynthe_0663
17	7	11	carbSynthe_1132
17	8	11	carbSynthe_0663
17	9	11	carbSynthe_0842
17	10	11	carbSynthe_0889
17	11	11	carbSynthe_0842
17	12	11	carbSynthe_0889
17	1	12	carbSynthe_0637
17	2	12	carbSynthe_0689
17	3	12	carbSynthe_0637
17	4	12	carbSynthe_0689
17	5	12	carbSynthe_0713
17	6	12	carbSynthe_1004
17	7	12	carbSynthe_0713
17	8	12	carbSynthe_1004
17	9	12	carbSynthe_1129
17	10	12	carbSynthe_1018
17	11	12	carbSynthe_1129
17	12	12	carbSynthe_1018
17	1	13	carbSynthe_0819
17	2	13	carbSynthe_0586
17	3	13	carbSynthe_0819
17	4	13	carbSynthe_0586
17	5	13	carbSynthe_1132
17	6	13	carbSynthe_0663
17	7	13	carbSynthe_1132
17	8	13	carbSynthe_0663
17	9	13	carbSynthe_0842
17	10	13	carbSynthe_0889
17	11	13	carbSynthe_0842
17	12	13	carbSynthe_0889
17	1	14	0
17	2	14	0
17	3	14	0
17	4	14	0
17	5	14	0
17	6	14	0
17	7	14	0
17	8	14	0
17	9	14	0
17	10	14	0
17	11	14	0
17	12	14	0
18	1	1	0
18	2	1	0
18	3	1	0
18	4	1	0
18	5	1	0
18	6	1	0
18	7	1	0
18	8	1	0
18	9	1	0
18	10	1	0
18	11	1	0
18	12	1	0
18	1	2	carbsynthe_1329
18	2	2	carbsynthe_1342
18	3	2	carbsynthe_1329
18	4	2	carbsynthe_1342
18	5	2	0
18	6	2	0
18	7	2	0
18	8	2	0
18	9	2	0
18	10	2	0
18	11	2	0
18	12	2	0
18	1	3	carbSynthe_1124
18	2	3	carbSynthe_1163
18	3	3	carbSynthe_1124
18	4	3	carbSynthe_1163
18	5	3	carbSynthe_1195
18	6	3	carbsynthe_1226
18	7	3	carbSynthe_1195
18	8	3	carbsynthe_1226
18	9	3	carbSynthe_1256
18	10	3	carbsynthe_1304
18	11	3	carbSynthe_1256
18	12	3	carbsynthe_1304
18	1	4	carbsynthe_1329
18	2	4	carbsynthe_1342
18	3	4	carbsynthe_1329
18	4	4	carbsynthe_1342
18	5	4	0
18	6	4	0
18	7	4	0
18	8	4	0
18	9	4	0
18	10	4	0
18	11	4	0
18	12	4	0
18	1	5	carbSynthe_1124
18	2	5	carbSynthe_1163
18	3	5	carbSynthe_1124
18	4	5	carbSynthe_1163
18	5	5	carbSynthe_1195
18	6	5	carbsynthe_1226
18	7	5	carbSynthe_1195
18	8	5	carbsynthe_1226
18	9	5	carbSynthe_1256
18	10	5	carbsynthe_1304
18	11	5	carbSynthe_1256
18	12	5	carbsynthe_1304
18	1	6	carbsynthe_1329
18	2	6	carbsynthe_1342
18	3	6	carbsynthe_1329
18	4	6	carbsynthe_1342
18	5	6	0
18	6	6	0
18	7	6	0
18	8	6	0
18	9	6	0
18	10	6	0
18	11	6	0
18	12	6	0
18	1	7	carbSynthe_1124
18	2	7	carbSynthe_1163
18	3	7	carbSynthe_1124
18	4	7	carbSynthe_1163
18	5	7	carbSynthe_1195
18	6	7	carbsynthe_1226
18	7	7	carbSynthe_1195
18	8	7	carbsynthe_1226
18	9	7	carbSynthe_1256
18	10	7	carbsynthe_1304
18	11	7	carbSynthe_1256
18	12	7	carbsynthe_1304
18	1	8	carbSynthe_0581
18	2	8	carbSynthe_0690
18	3	8	carbSynthe_0581
18	4	8	carbSynthe_0690
18	5	8	carbSynthe_0715
18	6	8	carbSynthe_996
18	7	8	carbSynthe_0715
18	8	8	carbSynthe_996
18	9	8	carbSynthe_1130
18	10	8	carbSynthe_1020
18	11	8	carbSynthe_1130
18	12	8	carbSynthe_1020
18	1	9	carbSynthe_0762
18	2	9	carbSynthe_946
18	3	9	carbSynthe_0762
18	4	9	carbSynthe_946
18	5	9	carbSynthe_966
18	6	9	carbSynthe_0678
18	7	9	carbSynthe_966
18	8	9	carbSynthe_0678
18	9	9	carbSynthe_0604
18	10	9	carbSynthe_0623
18	11	9	carbSynthe_0604
18	12	9	carbSynthe_0623
18	1	10	carbSynthe_0581
18	2	10	carbSynthe_0690
18	3	10	carbSynthe_0581
18	4	10	carbSynthe_0690
18	5	10	carbSynthe_0715
18	6	10	carbSynthe_996
18	7	10	carbSynthe_0715
18	8	10	carbSynthe_996
18	9	10	carbSynthe_1130
18	10	10	carbSynthe_1020
18	11	10	carbSynthe_1130
18	12	10	carbSynthe_1020
18	1	11	carbSynthe_0762
18	2	11	carbSynthe_946
18	3	11	carbSynthe_0762
18	4	11	carbSynthe_946
18	5	11	carbSynthe_966
18	6	11	carbSynthe_0678
18	7	11	carbSynthe_966
18	8	11	carbSynthe_0678
18	9	11	carbSynthe_0604
18	10	11	carbSynthe_0623
18	11	11	carbSynthe_0604
18	12	11	carbSynthe_0623
18	1	12	carbSynthe_0581
18	2	12	carbSynthe_0690
18	3	12	carbSynthe_0581
18	4	12	carbSynthe_0690
18	5	12	carbSynthe_0715
18	6	12	carbSynthe_996
18	7	12	carbSynthe_0715
18	8	12	carbSynthe_996
18	9	12	carbSynthe_1130
18	10	12	carbSynthe_1020
18	11	12	carbSynthe_1130
18	12	12	carbSynthe_1020
18	1	13	carbSynthe_0762
18	2	13	carbSynthe_946
18	3	13	carbSynthe_0762
18	4	13	carbSynthe_946
18	5	13	carbSynthe_966
18	6	13	carbSynthe_0678
18	7	13	carbSynthe_966
18	8	13	carbSynthe_0678
18	9	13	carbSynthe_0604
18	10	13	carbSynthe_0623
18	11	13	carbSynthe_0604
18	12	13	carbSynthe_0623
18	1	14	0
18	2	14	0
18	3	14	0
18	4	14	0
18	5	14	0
18	6	14	0
18	7	14	0
18	8	14	0
18	9	14	0
18	10	14	0
18	11	14	0
18	12	14	0
19	1	1	0
19	2	1	0
19	3	1	0
19	4	1	0
19	5	1	0
19	6	1	0
19	7	1	0
19	8	1	0
19	9	1	0
19	10	1	0
19	11	1	0
19	12	1	0
19	1	2	carbsynthe_1336
19	2	2	carbsynthe_1352
19	3	2	carbsynthe_1336
19	4	2	carbsynthe_1352
19	5	2	0
19	6	2	0
19	7	2	0
19	8	2	0
19	9	2	0
19	10	2	0
19	11	2	0
19	12	2	0
19	1	3	carbSynthe_1150
19	2	3	carbSynthe_1177
19	3	3	carbSynthe_1150
19	4	3	carbSynthe_1177
19	5	3	carbSynthe_1215
19	6	3	Carbsynthe_1238
19	7	3	carbSynthe_1215
19	8	3	Carbsynthe_1238
19	9	3	carbsynthe_1267
19	10	3	carbsynthe_1314
19	11	3	carbsynthe_1267
19	12	3	carbsynthe_1314
19	1	4	carbsynthe_1336
19	2	4	carbsynthe_1352
19	3	4	carbsynthe_1336
19	4	4	carbsynthe_1352
19	5	4	0
19	6	4	0
19	7	4	0
19	8	4	0
19	9	4	0
19	10	4	0
19	11	4	0
19	12	4	0
19	1	5	carbSynthe_1150
19	2	5	carbSynthe_1177
19	3	5	carbSynthe_1150
19	4	5	carbSynthe_1177
19	5	5	carbSynthe_1215
19	6	5	Carbsynthe_1238
19	7	5	carbSynthe_1215
19	8	5	Carbsynthe_1238
19	9	5	carbsynthe_1267
19	10	5	carbsynthe_1314
19	11	5	carbsynthe_1267
19	12	5	carbsynthe_1314
19	1	6	carbsynthe_1336
19	2	6	carbsynthe_1352
19	3	6	carbsynthe_1336
19	4	6	carbsynthe_1352
19	5	6	0
19	6	6	0
19	7	6	0
19	8	6	0
19	9	6	0
19	10	6	0
19	11	6	0
19	12	6	0
19	1	7	carbSynthe_1150
19	2	7	carbSynthe_1177
19	3	7	carbSynthe_1150
19	4	7	carbSynthe_1177
19	5	7	carbSynthe_1215
19	6	7	Carbsynthe_1238
19	7	7	carbSynthe_1215
19	8	7	Carbsynthe_1238
19	9	7	carbsynthe_1267
19	10	7	carbsynthe_1314
19	11	7	carbsynthe_1267
19	12	7	carbsynthe_1314
19	1	8	carbSynthe_0647
19	2	8	carbSynthe_0773
19	3	8	carbSynthe_0647
19	4	8	carbSynthe_0773
19	5	8	carbSynthe_942
19	6	8	carbSynthe_962
19	7	8	carbSynthe_942
19	8	8	carbSynthe_962
19	9	8	carbSynthe_1080
19	10	8	carbSynthe_1030
19	11	8	carbSynthe_1080
19	12	8	carbSynthe_1030
19	1	9	carbSynthe_0643
19	2	9	carbSynthe_0594
19	3	9	carbSynthe_0643
19	4	9	carbSynthe_0594
19	5	9	carbSynthe_0829
19	6	9	carbSynthe_984
19	7	9	carbSynthe_0829
19	8	9	carbSynthe_984
19	9	9	carbSynthe_1199
19	10	9	carbSynthe_957
19	11	9	carbSynthe_1199
19	12	9	carbSynthe_957
19	1	10	carbSynthe_0647
19	2	10	carbSynthe_0773
19	3	10	carbSynthe_0647
